name,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra_pmdec_corr,dist
S4255,3913611897043851648,176.95720502546138,0.0786925949899689,11.642008198372803,0.05841942946626909,-0.028836129277405094,0.08747033266027006,-1.3060396594145733,0.15750988405429542,-0.8658922888412809,0.11027511009497613,3239.184756076659,2.5771621857677394,16.912277,1316.7901142888777,10.683938295869375,1.4034233,,,NOT_AVAILABLE,4560.25,,-0.21781658,9.39292091946949E-6
S4256,3922722278593007360,176.99383936314055,0.13443192955061076,12.706914983227614,0.09573257507234402,0.15168334381674906,0.2076395756616301,-1.99863860821658,0.21246891574187585,-1.122429111843348,0.1966820807631945,2305.3920317111288,2.595043261460644,17.281504,1109.3941256643627,17.911608601207575,1.097065,,,NOT_AVAILABLE,,,-0.39719072,1.0338862404807257E-4
S4257,3916586488314039168,176.64511255247268,0.05761746343818441,11.565014900432173,0.04275385130695147,-0.09918609116003556,0.0672239624039507,-1.5982085730995992,0.11014858371259863,-0.8432563618703312,0.07836869395043439,5965.922041886312,3.9649510119917797,16.249172,2639.4627422920407,12.693415107174939,1.236393,,,NOT_AVAILABLE,5073.12,,-0.23104168,1.9645244210827283E-5
S4258,3922729318043815936,176.58364441574346,0.1022851017183276,12.646625376541383,0.07557524116732835,0.17254588697414797,0.11501778850303729,-1.3422254532908136,0.18793881942238008,-0.8606122934877549,0.1379107450700624,2254.867606163835,2.4201334939100687,17.305563,1022.804071132613,10.266098839700948,1.1885071,,,NOT_AVAILABLE,,,-0.2768018,9.217408981828171E-5
S4259,3916646235603467264,176.78916359682734,0.16925789042162884,12.069715257210545,0.10920081360661206,-0.2844682359708392,0.18139476895202628,-0.627362455283149,0.3679600110639145,-1.3913844083496585,0.1947229477030973,1385.6626075868028,2.2448259419481946,17.834223,732.2823902548321,15.442594824765944,0.99861145,,,NOT_AVAILABLE,,,-0.112475716,6.397810807524992E-5
S4260,3916690937623111296,176.5185939192346,0.06806811290803368,12.135922650102176,0.047172464029812206,0.005269251694189111,0.07817986261975822,-0.3398408330892732,0.12258706785844735,-1.0811243060115276,0.08887376463636006,4398.3041733126365,3.612434413268863,16.580153,1759.4424773427568,11.565976986760598,1.4244928,,,NOT_AVAILABLE,4658.0,,-0.25091782,7.725852496601942E-5
S4261,3916670257356148224,176.33214575972553,0.07129288498381027,12.107660915313547,0.0543382160729518,-0.041037449998001366,0.08207147824822733,-2.9035601594267764,0.13535012042846012,-2.8275357531508174,0.1261669682377721,5278.203102567516,3.8004570796093353,16.38215,2563.8902196135973,17.504166790694487,1.0525942,,,NOT_AVAILABLE,5300.3335,,-0.42033166,5.963856249695925E-5
S4262,3916721483430864128,176.3420726658566,0.09756154580838007,12.498768174093225,0.07844484281369994,-0.14291989034244718,0.12408062604447137,-1.532512936169922,0.18904053961573292,-0.7928302507111861,0.16565118873336254,2282.1140692459235,2.338186187967861,17.292522,1042.770111457111,15.9223021975554,1.1834335,,,NOT_AVAILABLE,,,-0.3403255,4.174689187785397E-5
S4263,3916893973612576128,175.83293573801595,0.10874643061189185,12.448761165491483,0.07176927654861649,-0.35122071671798794,0.1224356141021936,-1.2821257078738113,0.19411432241700763,-0.9399797297422908,0.1397049844878351,2404.5381313841585,3.0151523545098478,17.235786,1026.1706024741995,6.39032548430687,1.3082695,,,NOT_AVAILABLE,,,-0.1812474,5.227558850558398E-5
S4264,3916973241529002624,175.88740275421293,0.11707047114679921,12.767292479099163,0.10384648794937953,-0.18107044648183354,0.15430190477840108,-1.5411340944411747,0.22694357946004573,-0.6786089469881224,0.17162668994245742,2205.982487121426,3.1127002053562443,17.329361,1029.5063727177783,19.119318930597924,1.1573944,,,NOT_AVAILABLE,,,-0.31162384,7.659448992065587E-6
S4265,3916894420289215872,175.9379723419268,0.13001441498185087,12.495273497394388,0.11677372514666017,0.09369452568988672,0.18237195143163984,-1.158738835335735,0.2572062318599693,-1.3595129927223715,0.2018019313574249,1794.765529482982,3.028026934908953,17.553347,867.6583552277244,7.481846707002019,1.0809612,,,NOT_AVAILABLE,,,-0.24408996,7.554056395863805E-5
S4266,3916679809363358976,175.96839057795077,0.06200658039782291,12.119886162026457,0.0760580893352211,-0.1349312364540498,0.09922898037650171,-0.9070676929243249,0.13399363946912443,-2.1295563248357943,0.10118857962421231,7155.2253949242695,5.450509403948604,16.051807,3329.045207896481,15.953911490926837,1.1500015,,,NOT_AVAILABLE,4924.235,,-0.36286896,1.6416089320120402E-5
S4267,3917718912275466368,175.2932677215926,0.09779615550966986,12.856376698645462,0.0843194851578482,-0.009192758718596617,0.11428836382889689,-1.499548751380356,0.20597466301312614,-1.2201138474073183,0.1991085420827966,2380.311376138863,2.9770645168926766,17.24678,1067.7667733219055,10.631771587697667,1.195507,,,NOT_AVAILABLE,,,-0.4438851,3.8882673739611076E-5
S4268,3923046600163348096,176.3065522742472,0.05437971156019705,13.583638089839708,0.036264760335323803,-0.11224985355058799,0.057206459917352584,-0.8615040590640259,0.10431330385515114,-2.744753501654815,0.0694330916236595,7564.665365715853,4.984269597867502,15.991391,3338.0044778192296,18.820181845564484,1.2398624,,,NOT_AVAILABLE,5102.0,,-0.15589046,7.750676073799851E-5
S4269,3923830311435918080,176.16838476304338,0.1270228927413702,14.102020631368898,0.09708467255121174,-0.4397305032091151,0.15157686147625124,-0.7715053935176587,0.26758823099497386,-3.2065168334787857,0.19064473683314687,1740.9830596126667,2.521807995669237,17.58638,864.0941658376419,15.35006909982862,1.0499878,,,NOT_AVAILABLE,,,-0.19104983,1.1452888678408205E-4
S4270,3923057453545606912,176.49487699405503,0.11874974535360956,13.852365511593383,0.11797258697845593,-0.23516704733503305,0.1729707853158604,-1.2085646571822322,0.2190342716091466,-0.40089587362099743,0.21948383785920805,2342.8920711149935,3.1706760925580526,17.263985,983.6102474017193,16.515998968269482,1.3583889,,,NOT_AVAILABLE,,,-0.4204928,8.22542016647169E-5
S4271,3923151775322461440,176.54291811777875,0.06048066455973988,13.893834254070882,0.054062076562077815,-0.11488843628944495,0.08329911283741119,-1.7230469891785862,0.11292836756796659,-0.8923634678264417,0.0927315297889757,6455.527481952415,4.512571278050184,16.163536,2394.721706462193,17.959525799036623,1.5597353,,,NOT_AVAILABLE,4320.7,,-0.30686337,6.797813109661306E-5
S4272,3923004608267721600,176.32763911946674,0.14645706192974647,13.382829801189967,0.09679933280709775,0.08747159498460198,0.17152808091402807,-1.5812564242141176,0.2681621771315618,-1.2495899050584074,0.1868663293213055,1444.1332178183902,2.0839062225574043,17.789347,677.9332489813143,8.605331308716043,1.1430435,,,NOT_AVAILABLE,,,-0.18564452,9.202839872866728E-5
S4273,3922941081406826752,176.33569204867186,0.09014104792453502,12.965779475948889,0.05580828141127034,0.002053027306385012,0.08665031100962918,0.7446606943065378,0.19295176465888048,-3.134033756935705,0.1143592755128739,3826.6535521933793,3.6709780240924403,16.731318,1888.1283468655088,27.39690182600185,1.0468979,,,NOT_AVAILABLE,5184.596,,-0.05731887,2.2205215052692642E-5
S4274,3922992449215016064,176.07308186173935,0.14829227635752842,13.108314398039585,0.12152326631173765,0.02784963149677201,0.1705079252199929,-1.7127568284847505,0.303032964901041,-1.1383218430432775,0.24434576256964283,1189.1462183978415,2.10752695643938,18.000278,561.7475207540318,12.073268688508442,1.1758041,,,NOT_AVAILABLE,,,-0.3093997,8.098141327725301E-5
S4275,3923149438860258176,176.77007295881535,0.041174968406657984,13.892223136125379,0.040757771744429044,0.043956380467862426,0.060400677543762146,-0.39308821335978217,0.0880065810973778,-6.174795833833058,0.07374164357030948,10150.995344087816,7.019829209913281,15.672094,4899.045313274264,13.124915172256449,1.081254,,,NOT_AVAILABLE,5006.63,,-0.29001167,8.089355569789774E-5
S4276,3923030240632589824,176.4649217662133,0.17471798477191638,13.494034413332798,0.1493302234784723,0.4706378873796393,0.2777879867677439,-1.7319718805151894,0.3110694027818423,-1.2044083887808326,0.2525229891324741,1367.3329099209911,2.4309964117626586,17.84868,634.7402707964085,14.04504680077317,1.1447124,,,NOT_AVAILABLE,,,-0.27543452,4.003132828056099E-5
S4277,3923022513986764544,176.49268120400757,0.03702675033469574,13.282378339773127,0.03158561588249291,-0.12169050873901952,0.046857835354200586,-1.6510693470096283,0.07660309321405649,-2.8481230736041825,0.057317245137958966,15764.967343751498,9.257158249175935,15.194133,6529.679666581413,17.59149402791805,1.3590355,,,NOT_AVAILABLE,4946.25,,-0.26890785,2.8451858194734873E-5
S4278,3923024433836761600,176.47502326229025,0.07408576399909385,13.383900027088938,0.05862659991845996,-0.018424541050977097,0.09016749396080057,-0.5747400130601478,0.1551821044500793,-3.655865055081116,0.1073755657312248,3491.201449700866,2.9993798188932628,16.830929,1639.5025742682094,14.3409837856552,1.1222515,,,NOT_AVAILABLE,4961.0,,-0.20034781,2.263303828548639E-5
S4279,3922986088368776704,176.77778911138554,0.06549248879770042,13.461762618628537,0.06180892858009636,0.006163277577125647,0.09747409959940213,-1.7763685383465346,0.13504683328505707,-1.830225222999888,0.10972966696492997,5381.510233226449,3.861371011365261,16.361105,2516.244056581552,11.932530964556792,1.1338072,,,NOT_AVAILABLE,4924.0576,,-0.30623353,3.848837631731231E-5
S4280,3922929772757339264,176.72800777290828,0.16117627398602724,12.997132681566839,0.08009052568771019,-0.2382997021606254,0.29635905548104896,-1.1501691489294197,0.17684535755625017,-1.9350224571045855,0.21653345935725507,4131.652576095695,3.913162413288497,16.648056,1922.5690900961931,13.71982256274699,1.1474543,,,NOT_AVAILABLE,4942.75,,-0.3115819,6.775527422743932E-5
S4281,3922773165365538688,177.06556910610774,0.0930823019113306,13.105440803772856,0.0857596513466607,-0.18341047401290797,0.12643755157990605,-1.5201750645757228,0.20800632200234942,-0.7726558500772043,0.17886640374741336,3071.6927652392915,3.366639280169659,16.969921,1326.0651025925497,17.41478165018885,1.2852116,,,NOT_AVAILABLE,5110.3335,,-0.35420167,6.660179605309113E-5
S4282,3922969359471548800,176.99242109000653,0.07078565666926713,13.378220857719521,0.07157484367576364,0.14968464375758836,0.10867283026859961,-3.3034506836360356,0.15200887479783584,-3.287643880092634,0.14901175822096613,4826.271161303532,4.070935019373863,16.479336,2352.4374296987617,8.615728723211117,1.049962,,,NOT_AVAILABLE,6171.8955,,-0.45435932,8.148099554279651E-5
S4283,3922746399129343744,177.05056973971165,0.06004916150339614,12.765347401320728,0.050488401042730884,0.014310550510073749,0.09086188229641297,-1.3655869096570168,0.10464928727532309,-3.311136474522506,0.10594584970253254,9589.646830784055,8.053034543873828,15.733859,4522.580387934112,14.000165638094359,1.1237888,,,NOT_AVAILABLE,4930.29,,-0.4500997,8.594029067006532E-5
S4284,3923070892498396544,177.296299901058,0.09140427379670509,13.515831738440218,0.08635928391971412,0.07900637431781479,0.1396352521379072,-1.1117814695621868,0.18912466265996827,-0.7177004966106896,0.17157309598692394,3055.431030969699,3.6647334650624903,16.975685,1355.6623780291636,12.320077810826634,1.250063,,,NOT_AVAILABLE,4877.9224,,-0.41492537,1.1852497939488823E-4
S4285,3923061134332698112,177.20210866262715,0.0900132649796437,13.407229799068045,0.09210443424125049,0.11394035678165629,0.15264447393408764,2.238320485178459,0.19851291864070994,-4.540977503864852,0.1786256721187547,3484.443736351143,3.286168934302879,16.833033,1714.2721534629475,10.673360988206504,1.0359917,,,NOT_AVAILABLE,5191.58,,-0.3316964,7.070031639244935E-5
S4286,3923168298061403264,177.14227370438448,0.12256040833294289,14.015439929049927,0.1335533638231801,-0.1598459133083477,0.1917147571031467,-1.0076812431408724,0.2617390094528617,-0.17875481614282654,0.2547995123798296,1447.123155899647,2.2044430772340697,17.787102,717.4118849059087,10.973127780695027,1.071598,,,NOT_AVAILABLE,,,-0.42014515,6.532745561235694E-5
S4287,3922686888062576384,177.74345352383193,0.08204107468098178,12.72667663346319,0.06608430943623489,-0.2045585700189355,0.1238431572603727,-0.40191756576220183,0.15683708433782154,-0.9388749907351301,0.13413721940017684,3467.9599131400346,3.4231022813661474,16.83818,1425.2395348952311,13.120216215816715,1.3786621,,,NOT_AVAILABLE,4732.9023,,-0.28306484,5.712970093360381E-5
S4288,3923119717686628224,177.57959269544472,0.10065619040097874,13.926513817404372,0.07119090782783506,0.18987028399798644,0.16340860267720714,-0.7890704689207106,0.15571764436260901,-1.9384139251745967,0.14754950413062412,4032.5694908009655,3.703975177984733,16.674412,1934.3359469923914,14.147764176297295,1.1036777,,,NOT_AVAILABLE,5064.14,,-0.35608146,8.692843758405992E-5
S4289,3922902113167952256,177.8588134400855,0.1724601989964688,13.548117598561797,0.16576624068852422,0.11972670723501583,0.2695090781568878,-1.2617662352569785,0.3871991414770958,-0.39370540438469437,0.3449436945439206,1281.3654148879657,2.133680222555401,17.919184,623.7674106610386,8.87093893334053,1.1067829,,,NOT_AVAILABLE,,,-0.34217712,8.308884561482771E-5
S4290,3919782150140571776,178.11448955298414,0.11227293190893183,12.784041332382966,0.09241939486804876,0.1732567665875105,0.17102416394665015,-1.119317785560549,0.20074062403199036,-1.064183273761713,0.1857565766559086,3569.395575970309,4.4193487212677125,16.806879,1505.2945930958263,16.013404759705356,1.3692894,,,NOT_AVAILABLE,4904.6924,,-0.43336415,5.913077053662238E-5
S4291,3919756620854968320,178.16251783821235,0.16570045109152817,12.530179228441048,0.15090752664406226,-0.34323464434427325,0.2474841358122245,-1.9309993002581103,0.34207366386819643,-1.3827489246583207,0.2892572009402406,1316.0110424888849,2.799521991656065,17.890217,644.135952117796,9.70334628976872,1.1097317,,,NOT_AVAILABLE,,,-0.36153463,2.7108526661845037E-5
S4292,3897523258790866944,177.73235226162,0.04235896922982814,5.893023347275774,0.025789855362040766,-0.06121796196337835,0.04813458932127234,-2.017568065389416,0.08783600672032994,-1.648718687558058,0.04807052582591878,14655.033308889468,9.890054174394113,15.273398,6000.169597645927,20.710815217489206,1.3929596,,,NOT_AVAILABLE,4574.68,,-0.10353356,9.244018571254661E-5
S4293,3897431071612895616,176.97914540219574,0.15040900701386947,5.702169728057127,0.13534394501084202,0.08496932283363284,0.21545503717852554,-1.1414850588386516,0.3527509035092837,-1.2043616706736189,0.23338572831976093,1745.2554797776882,2.460333508503038,17.583717,839.5736189960356,8.01586543864782,1.0687962,,,NOT_AVAILABLE,,,-0.23337047,5.434633659587286E-5
S4294,3897315721675559936,177.28382710626246,0.06664469724417173,5.0127849077121995,0.04799110295487499,-0.10343926035871813,0.08779445971759106,-0.5671764363461018,0.1365068414503082,-1.243530289708667,0.09242662324095295,4986.5846864451205,3.6973919227067,16.443857,2116.9559569101925,13.25309522190408,1.3275795,,,NOT_AVAILABLE,4833.8335,,-0.26367342,3.1040361297873686E-5
S4295,3897541469452155136,177.4643312614967,0.06779030229088011,6.050453591424253,0.04790193330774665,0.015578829451727514,0.07593819649408394,-2.0434240747043395,0.14078230686859436,-2.1424395775481715,0.08696050100195166,4932.652874003331,3.3108371384505872,16.455664,2370.3829206178953,8.899093233631284,1.0952282,,,NOT_AVAILABLE,5136.8896,,-0.19482861,5.5788859817810864E-5
S4296,3897542225366415488,177.62152774882753,0.11369131658942587,6.0679502315031355,0.06964393794093232,-0.19046478749257306,0.12401139063984211,-1.2572371224589993,0.2205309095591897,-0.7731059662518871,0.11958771110681761,2361.6913948123483,2.3808016772630167,17.255308,1107.3013015298604,9.012332055631779,1.1247559,,,NOT_AVAILABLE,,,-0.1553958,5.676596424070984E-5
S4297,3897531573847509248,177.32712081971937,0.041935508725889276,5.864391788173641,0.031899847758306475,0.009159726043360768,0.047681624669289414,-3.097043266150612,0.09141125318525903,-2.4820477737677917,0.06606669701637138,10859.805628154132,6.90792715925662,15.59881,4961.983239651846,15.415874737147293,1.184144,,,NOT_AVAILABLE,4848.5,,-0.34001696,2.224632962609842E-5
S4298,3897736907644138368,177.39986410111496,0.06510613672802786,6.2588496051518865,0.03989369981452612,0.03795200920375707,0.07445584889459157,-1.2864918151677889,0.11528190083242283,-1.3521207369009487,0.07361405949051907,7925.692863674385,5.31294114209906,15.940773,3647.773213559992,13.480834173362362,1.1684933,,,NOT_AVAILABLE,4915.025,,-0.2967988,6.188511405344684E-5
S4299,3897727385701159808,177.2847936952948,0.1313455004928969,6.117891782734682,0.08699204326091578,-0.1767261521873429,0.1498230289274727,-1.0343556530242097,0.27020218211164154,-1.5264585552959016,0.18360074844242036,1728.0481755249336,2.071165124908178,17.594477,826.3096261412521,6.144711179711101,1.0978222,,,NOT_AVAILABLE,,,-0.35369742,1.0251928740749724E-5
S4300,3897726561067436160,177.2218808530823,0.11971753376398209,6.092944282996317,0.08545263122389611,-0.11355176008512416,0.13288139223348663,-0.8346514585712377,0.24758172753047203,-1.850644777998946,0.19424095090724566,2104.64173613354,2.5409096597209677,17.38042,1042.0990799949122,11.925374941715337,1.0405045,,,NOT_AVAILABLE,,,-0.34752634,5.881867444985096E-5
S4301,3897442272887606912,177.1472315192641,0.03611294985633264,5.89390303757144,0.02508551738106317,-0.07151104378775786,0.044180601687744174,-0.42312609565329423,0.078932379885605,-4.258241676610618,0.04764124765509733,16999.605564365902,10.08593945851057,15.112268,7559.81228155655,18.6569348540606,1.2381458,,,NOT_AVAILABLE,4911.2197,,-0.1867682,3.1507500440839215E-5
S4302,3897799648526345344,176.76809293591498,0.08011115887513151,6.375258027989172,0.07130705295496455,-0.09255524739229005,0.11164859797598382,-1.2911893111450887,0.1855651289047337,-0.7186662368439068,0.12217365641488268,3440.9960877592166,3.020843860073745,16.846655,1620.334001549344,9.475935327236577,1.1290512,,,NOT_AVAILABLE,4949.645,,-0.24965915,5.865487129264842E-5
S4303,3909725604476190080,176.2942758050238,0.11732042722221134,6.437397186379126,0.08231475658237829,-0.09721370654983562,0.13005990729861533,-1.1863505533249823,0.24840627173461877,-1.0676340605719472,0.1487633433354239,2472.604195791805,2.827429036526822,17.205479,1136.6578639755103,13.2172454321949,1.1799679,,,NOT_AVAILABLE,,,-0.22981086,2.419109210544237E-5
S4304,3897691896386910336,176.60283977905627,0.06155948284529297,6.083147411569023,0.03653553422522122,0.051721330143283915,0.06352456056089034,-1.0132705642126112,0.13179835760944164,-3.2247579562901563,0.06639854283133617,6819.248675708225,3.710071568962512,16.104025,3281.98002430337,18.223288332484582,1.0801287,,,NOT_AVAILABLE,5023.075,,-0.054817975,7.968093871031783E-5
S4305,3897703991014792192,176.55750621925634,0.07268006335900752,6.268144780469304,0.0486810850608409,0.011061920867272661,0.07981873632858226,-2.4155684348819886,0.14754635246179287,-2.0509877312293447,0.08887610727771661,4151.72181015296,2.9560935740050507,16.642796,2037.316229134747,12.237070017626401,1.0485535,,,NOT_AVAILABLE,5060.0273,,-0.17897202,5.5485656401099404E-5
S4306,3897696977332577408,176.50015252740258,0.1816725054287646,6.197885930465719,0.11499108795698522,0.47529168481392464,0.20213652378704763,-0.23572653297839236,0.37257102059598646,-1.9839599456923072,0.19916812048844887,1324.1707879321593,2.5600909016056494,17.883505,671.6505344785678,9.707591015609648,1.0236397,,,NOT_AVAILABLE,,,-0.16148119,4.9196080695721306E-5
S4307,3897662862407937536,176.15238471873778,0.09679061141578175,5.944719710497273,0.0639247358315101,0.11332683851876427,0.1246790267868117,-4.135965174258929,0.1896207428925267,-2.40165854137991,0.12192822545139675,3324.4389902092653,2.997634736447698,16.88407,1703.8683528037284,10.718370949806635,0.95952034,,,NOT_AVAILABLE,5271.0,,-0.201603,2.507717832704463E-5
S4308,3897663102926105984,176.12486721338942,0.11836939839766418,5.954234186479408,0.08370738395681152,-0.06634972463292566,0.1521305059866312,-0.8493517345914425,0.24292874701404957,-1.388465383593175,0.1677481443842946,2423.805727062831,2.698619046244542,17.227121,1152.2383499547286,10.830049455574205,1.122158,,,NOT_AVAILABLE,,,-0.25180092,4.739669429488253E-5
S4309,3909691622694921344,175.83288832709036,0.09125424850000328,6.170084699337646,0.07475882624290127,-0.09534197761983895,0.12258311798601189,-0.38765439835802074,0.19853370676102605,-1.5793526777057694,0.1291079959175345,2783.820737824018,2.8211264242345533,17.076763,1260.7479219269028,17.004900525890626,1.2009621,,,NOT_AVAILABLE,,,-0.20069766,1.9373396278721117E-5
S4310,3909691897572800000,175.6783696506472,0.11537431577572,6.070010783470392,0.08648366639450152,0.32687470889613596,0.12925803488653964,0.14268711072651935,0.24558521226691835,-1.6315483276404072,0.1744969589047814,1745.0027588601818,2.418374545210561,17.583876,836.3614067403226,8.215341611947673,1.1093273,,,NOT_AVAILABLE,,,-0.29170242,7.006838360631422E-5
S4311,3909957253536787840,176.17925972021422,0.044146567516514565,7.501417053242515,0.03273126176347501,-0.005694700798290632,0.05010616559070062,-0.6202975624727501,0.09144258026047165,-1.7785090440977267,0.06572994355916176,11317.819769717767,7.167380879135681,15.553959,5340.939024228948,15.726252100302275,1.1375551,,,NOT_AVAILABLE,4911.3535,,-0.3221694,6.161769015206897E-5
S4312,3909931006992127104,176.062315948521,0.05760248004528171,7.3481909756012005,0.03477286329104206,0.025647386015566355,0.06606267529497577,-2.389306582120588,0.09127382874450013,-4.8527205383651735,0.06430859758210898,11657.601999347184,8.477388712404455,15.521843,5622.656612962142,14.615837020506032,1.0758247,,,NOT_AVAILABLE,5058.95,,-0.23689142,1.813420615482704E-5
S4313,3909907122678227968,176.09846914518099,0.11340234332464237,7.14447491767111,0.07119173143980544,-0.28261704124308956,0.14065979946942875,-1.1262966563415828,0.1958694575605418,-1.388527695499028,0.1328238879658875,3000.7023113224177,2.5756290567545785,16.995308,1458.8242362114856,16.52671570265171,1.0807705,,,NOT_AVAILABLE,4956.0,,-0.27181563,7.297378975443057E-5
S4314,3909882800279262080,176.67825453911135,0.053521952850718806,7.1436060970050566,0.03975376601140591,-0.06210041573332342,0.0663884589149419,-0.7774986961053857,0.10766491328133508,-0.9036685075520733,0.08239586332143181,9361.656591429079,6.54928147654374,15.759984,3925.427464243608,16.5095101517799,1.3436089,,,NOT_AVAILABLE,4989.6665,,-0.31237534,5.445958935462917E-5
S4315,3897859468830866432,177.33813845517838,0.04972400526639971,7.010207413012973,0.03171972259124942,-0.02852451719495257,0.060126082101355754,-1.4465880381421476,0.0928796958080122,-2.1807683899065284,0.05878261187249723,13140.077514767641,8.341963539850855,15.3918705,5711.118692185767,14.615350461123912,1.2898178,,,NOT_AVAILABLE,4947.3335,,-0.25363103,1.1105515270224374E-4
S4316,3897860186089942144,177.23730567041437,0.06092416928061817,7.027125439972217,0.04360098631356247,0.028784390728604108,0.06981681149165708,-0.9851078606534852,0.10909430589416463,-5.252074506714933,0.07731748648965903,7720.866108841316,4.943589925876271,15.969201,3724.9410486128236,18.49505340804128,1.0709581,,,NOT_AVAILABLE,5117.1,,-0.35077673,7.499350861588664E-5
S4317,3897806486114290816,177.0801243954998,0.12687655925047575,6.554029656985151,0.07529149395749501,0.0965927641577126,0.12616976095481305,-0.9923896125467754,0.2547793807101966,-2.1049671389610745,0.1503510081439779,2541.341611713684,2.626814917782591,17.175709,1167.4325262260516,6.744185540593347,1.1750679,,,NOT_AVAILABLE,,,-0.12413534,7.443574422012201E-5
S4318,3899346867545092480,177.54688057089956,0.0802083426784803,7.029380489569603,0.06751002128328751,-0.02535623525801941,0.12523151530388799,-2.5530639232166834,0.17099812469962536,-1.5407966581206705,0.13827686082740073,4219.4887222914585,3.262922571300783,16.625216,2133.9279222244827,10.61416478633531,1.0162182,,,NOT_AVAILABLE,5279.8433,,-0.30091938,8.2280734780694E-5
S4319,3899368342381561344,177.38183321755648,0.07507267894357496,7.269624673036002,0.05844554789836809,0.029979568856026644,0.09199674895686913,-0.173873675925123,0.16037301175383428,-2.8288559113461513,0.10692298791341942,3267.1638098412236,2.6125533415095368,16.902939,1572.5104493187705,10.984230558304665,1.0804691,,,NOT_AVAILABLE,5001.95,2.5685,-0.26446968,8.226468349000464E-5
S4320,3899278457306062848,177.76195513189413,0.06696140690979888,6.7228936529935215,0.050007121336583416,-0.095421406525817,0.08622054465017022,-0.9607608555588587,0.13513707615342999,-0.7657244254043608,0.09155161134901238,6209.642256396154,5.106773493603367,16.2057,2562.2692166748943,11.130573924079233,1.3733282,,,NOT_AVAILABLE,4836.3823,,-0.31322956,5.510959188015108E-5
S4321,3899357141106869376,177.70797262604148,0.09873128947215325,7.174904638607735,0.0769689442076164,0.20691748423737774,0.1283131948185386,-1.2743495189141996,0.20410514154870094,-1.0166615586095085,0.141391300160549,2667.7137539141945,2.9284423057918203,17.123018,1165.1245133940947,16.20108751438489,1.2630768,,,NOT_AVAILABLE,,,-0.25606754,1.1967651668243154E-4
S4322,3899356488271860480,177.61807217159787,0.05191283247590044,7.1197034713287835,0.03355908247099028,-0.019968129608030984,0.06510449293677573,-0.3750897059199075,0.09774866565159876,-1.836298647282494,0.06475176304990755,10077.356206429697,6.354776112369704,15.679999,5067.518529650577,14.913552805770731,1.0047445,,,NOT_AVAILABLE,5142.2065,,-0.24776961,7.170138516525398E-5
S4323,3899282030718856960,178.0463395866629,0.0601479915739833,6.773948336148701,0.040397614808374255,0.039400715616245606,0.06775967636290794,0.6329368063646686,0.13365327219687453,-4.651916594691738,0.08099377274900715,5804.750214999669,3.6020877395452375,16.278908,2895.225571048689,12.511827956041182,1.0079813,,,NOT_AVAILABLE,5303.0,2.305,-0.27084988,6.505248534655602E-5
S4324,3899086175914766208,178.08780248477996,0.09955734605297392,6.6336104687956645,0.06506240203039178,-0.08438225961307604,0.10736956686697828,-0.7548432565208025,0.21419244076582955,-2.000143094910977,0.12908353315639873,2480.620984983711,2.2625241493875845,17.201965,1177.9614033861033,11.93170063594036,1.11376,,,NOT_AVAILABLE,,,-0.21923742,1.0231177179197743E-4
S4325,3899388713411184896,178.02012002486063,0.17138631659383843,7.414060657222456,0.09074437658857322,0.29096831521983924,0.18402630203740353,-1.0336311707292503,0.28733274176071133,-1.444462661814272,0.18194739872010518,1439.2327524092045,2.1746051644607434,17.793037,680.9370145727946,8.79717688014067,1.1304207,,,NOT_AVAILABLE,,,-0.21247682,1.2540877836620946E-4
S4326,3899013406284583296,178.34172167415113,0.046188316545080696,6.2246199872583485,0.03195853876575889,0.07699678012095265,0.052880153150569154,-2.5656132078871967,0.09854218904054622,-1.494430870523094,0.05688254757726174,11054.621103835443,7.625944037196347,15.579506,5153.795997756605,20.903511558959575,1.1505861,,,NOT_AVAILABLE,4905.675,,-0.26149997,2.9499633176796384E-5
S4327,3896354821528636672,179.71512070048814,0.11616399051202148,4.574622807920429,0.07589749019209366,-0.0031393327857913364,0.16295755379396198,-1.069240351641299,0.2590392287829305,-0.6524844947799945,0.1710723699348205,1813.6270421024383,1.6548308025769745,17.541996,867.2320222851309,10.35857814399694,1.1186771,,,NOT_AVAILABLE,,,-0.38472408,3.0594294652094016E-5
S4328,3896352897383285120,179.61057435786088,0.08937651868987434,4.513289169869204,0.05895673824295289,-0.07884373943037662,0.12085738995419688,-0.8870024874841023,0.2058939589391754,-2.053168472761651,0.13189457232392146,2525.415041487419,2.0325847734896305,17.182533,1236.6050364455361,9.348196162232862,1.0549736,,,NOT_AVAILABLE,,,-0.34014878,7.490589762858437E-5
S4329,3896363720700889088,179.95189147960937,0.05410865598464645,4.741446415292342,0.03392342182775188,-0.09734650235036266,0.07877571767041266,-1.2926407597206875,0.11424616947829797,-0.5428358143031515,0.07721380229329901,7796.762467395327,3.9214620159630322,15.95858,3020.366285398099,13.040806237095204,1.4852962,,,NOT_AVAILABLE,4584.317,,-0.4201856,4.741676333086728E-5
