name,specobjid,ra,dec,plate,mjd,fiberid,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,fehspec,fehspecunc,psfMag_g,fiberMag_g
S1679,2448961567375517696,241.15801,6.169102,2175,54612,470,-1.94965,0.12,-49.335812,1.859295,-1.55341,0.0363,16.154316,16.456934
S558,3724603693077733376,231.76237,7.3241301,3308,54919,461,-1.862865,0.0596,-93.549835,3.567255,-1.862865,0.0596,17.940676,18.246511
S7,3536552021849120768,330.1555,7.2303279,3141,55008,365,-1.220719,0.056886,-177.854019,1.831509,-1.198179,0.066478,16.848202,17.182869
S307,3745994692332986368,170.59339,18.172315,3327,54951,457,-2.222965,0.0727,-13.404814,5.585917,-2.222965,0.0727,18.171564,18.441509
S2130,2948789106223638528,200.92458,18.28354,2619,54506,208,-1.768344,0.172336,-69.060814,3.730871,-1.940681,0.03,16.790924,17.12549
S2565,2766388642921342976,191.06867,29.6626,2457,54180,191,-1.038549,0.14963,-191.561874,2.163753,-0.956131,0.0244,15.775599,16.06756
S3265,2457937687374489600,265.19762,25.412158,2183,53536,357,-0.406153,0.07385,-91.364952,2.067775,-0.371405,0.061422,16.209909,16.549282
S1644,3296782888959240192,205.33484,10.321475,2928,54614,538,-1.707188,0.042,-79.913124,6.137993,-1.707188,0.042,19.102333,19.415501
S3765,1945622438268135424,239.44617,8.0911377,1728,53228,245,-1.650899,0.192,-204.451477,4.572835,-1.622237,0.0479,17.392374,17.714394
S893,3618743262422081536,181.42091,12.386986,3214,54866,367,-1.814053,0.0395,139.321991,2.254244,-1.814053,0.0395,17.375288,17.738745
S58,3888922683601166336,238.41864,45.102082,3454,55003,234,-1.974429,0.052,-214.625534,2.901938,-1.974429,0.052,17.199207,17.508305
S4151,1142806318378149888,176.07935,54.355658,1015,52734,65,-1.883772,0.1196,-213.59169,13.099864,-1.883772,0.1196,18.65617,19.019707
S4537,928949375164508160,121.41124,32.899267,825,52289,298,-2.077852,0.245372,2.475222,2.357266,-1.83248,0.0673,15.973185,16.416592
S2230,3224587853501589504,20.115551,-9.790871,2864,54467,38,-1.985542,0.0616,-112.377106,4.948584,-1.985542,0.0616,18.055311,18.349237
S1393,2612118373386971136,321.19777,-7.330301,2320,54653,111,-1.675958,0.35,-197.446457,5.534698,-2.075116,0.1061,18.265837,18.560846
S2344,2949975202563385344,334.6817,40.025975,2620,54397,427,-1.967256,0.0308,-208.780502,2.504122,-1.967256,0.0308,15.642302,15.985786
S1358,3532084151685586944,305.41922,-12.858431,3137,54730,495,-1.435719,0.225,-164.075546,1.203382,-1.897575,0.0352,16.170483,16.473337
S1544,2609919899467802624,300.56546,-11.778974,2318,54628,305,-2.085026,0.0799,-3.347802,7.707892,-2.085026,0.0799,18.579714,18.885086
S2330,3150427717179041792,280.13097,41.870912,2798,54397,581,-2.627205,0.0708,-325.237427,2.772627,-2.627205,0.0708,16.654964,17.017166
S1344,3531993991732109312,304.91097,-13.376467,3137,54730,167,-1.751176,0.0404,-307.208191,1.216595,-1.751176,0.0404,15.951743,16.268234
S2430,3152613545103956992,288.85405,37.969759,2800,54326,341,-1.648762,0.0568,-266.418823,3.388121,-1.648762,0.0568,17.290804,17.637751
S2479,2925129535542290432,187.80027,17.249907,2598,54232,151,-2.152723,0.179,-5.319078,3.307206,-1.974545,0.0517,16.622627,16.891729
S3330,1950225273400092672,246.40178,7.8907277,1732,53501,606,-2.088642,0.0426,-220.539658,3.138244,-2.088642,0.0426,16.566559,16.913891
S2179,2944295951570855936,193.04235,18.659697,2615,54483,246,-2.143579,0.0866,-66.990356,6.15163,-2.143579,0.0866,17.823175,18.078152
S1793,3292170712021755904,194.92596,19.179023,2924,54582,143,-1.711955,0.0677,-53.652821,4.888186,-1.711955,0.0677,18.363384,18.681276
S2865,2737103144642177024,134.00627,15.050333,2431,53818,147,-1.874004,0.0568,98.553581,2.794669,-1.874004,0.0568,16.180693,16.494953
S3016,2641530294011717632,155.69672,24.748208,2346,53734,615,-1.615812,0.0664,79.68924,3.094928,-1.615812,0.0664,16.367544,16.71446
S3130,2576089560362543104,139.6118,20.008271,2288,53699,111,-1.660461,0.097,22.963661,4.550759,-1.357037,0.0462,17.228308,17.548004
S3065,2560301948230199296,127.65497,14.94925,2274,53726,20,-0.146267,0.17307,31.722612,1.464957,-0.146267,0.015,15.567027,15.909214
S2730,2686547329246324736,153.23587,25.946162,2386,54064,546,-0.499929,0.087247,99.092621,1.823569,-0.441287,0.041075,14.590242,14.981143
S3116,2566069711049615360,132.07879,18.887283,2279,53708,523,-1.698113,0.0258,-41.513245,2.190825,-1.698113,0.0258,15.893576,16.196728
S944,3627788669638778880,173.66884,28.454918,3222,54862,506,-1.688251,0.0564,-76.271149,2.233258,-1.688251,0.0564,17.038567,17.349823
S3165,2532205300287563776,308.87229,13.480942,2249,53566,205,-1.66968,0.0378,-300.960083,2.948852,-1.66968,0.0378,16.260456,16.601709
S1993,2536736404231186432,262.03954,32.407666,2253,54551,305,-2.026715,0.0491,-353.464294,1.779571,-2.026715,0.0491,15.814149,16.139025
S3316,2455755156592027648,256.35525,40.037921,2181,53524,609,-1.529472,0.053359,-137.978119,2.192324,-1.582831,0.0293,15.491099,15.792974
S1744,3342971997582813184,246.08657,17.836874,2969,54586,637,-1.723653,0.0283,-199.177963,2.251213,-1.723653,0.0283,15.460302,15.770615
S3451,2255305939135522816,185.86191,36.686444,2003,53442,467,-1.975702,0.0274,-80.411301,2.281723,-1.975702,0.0274,15.343932,15.649407
S2930,2703423178499188736,139.13227,30.689263,2401,53768,500,-1.511344,0.546,33.154266,8.845563,-1.184773,0.0756,19.190525,19.527054
S2916,2239528502569232384,192.79654,38.831712,1989,53772,413,-1.972578,0.0323,-104.674026,1.925575,-1.972578,0.0323,15.016666,15.299086
S693,3652533179325194240,174.28568,14.552701,3244,54892,414,-1.299107,0.586,49.522995,2.791957,-1.815197,0.0516,17.228176,17.518848
S4651,418885104459343872,329.77349,-0.60202031,372,52173,183,-2.127894,0.0744,-103.425156,8.054484,-2.127894,0.0744,17.952013,18.259312
S1830,3271997147469342720,212.23897,36.632588,2906,54577,480,-2.332349,0.202,-57.170757,1.411009,-1.973272,0.0309,16.076284,16.392906
S3802,1892732629497702400,236.80109,37.95853,1681,53172,345,-1.785717,0.0962,-234.065369,10.07908,-1.785717,0.0962,18.25572,18.632435
S21,3894490335673425920,245.69169,30.283576,3459,55007,9,-1.880324,0.0452,-173.618347,2.184128,-1.880324,0.0452,16.153484,16.534372
S3816,1765577957985773568,254.08177,20.790643,1568,53169,607,-1.492197,0.0452,1.143833,3.096184,-1.492197,0.0452,16.107992,16.420456
S207,3805566232762097664,208.80753,40.474427,3380,54977,89,-2.083743,0.0551,-94.423683,2.464421,-2.083743,0.0551,16.275347,16.575895
S3716,1896035838429521920,246.35267,31.240106,1684,53239,74,-2.019747,0.0543,-13.339375,5.264228,-2.019747,0.0543,17.291128,17.625452
S1479,2452331570799863808,242.41878,4.720686,2178,54629,442,-1.83506,0.383,-97.52417,2.794415,-1.972925,0.0366,15.936015,16.238632
S1493,3267511415778338816,230.28436,7.573713,2902,54629,545,-2.053338,0.0595,24.330654,3.359748,-2.053338,0.0595,17.400976,17.719366
S1693,3274208540801132544,216.18713,9.150328,2908,54611,333,-1.941604,0.0308,-183.966507,2.226906,-1.941604,0.0308,15.973677,16.293461
S3916,1621338248792008704,170.53948,41.046605,1440,53084,154,-1.416057,0.0211,-174.063293,2.777426,-1.416057,0.0211,16.090141,16.408566
S658,3653712405579538432,177.55127,13.461501,3245,54894,608,-1.155429,0.07277,-22.245653,2.243495,-1.082659,0.0285,17.278387,17.660397
S793,3664828742863265792,190.85446,13.244582,3255,54885,89,-1.952114,0.0299,190.163574,1.761649,-1.952114,0.0299,15.786396,16.137182
S358,3698712393753403392,179.2739,12.672282,3285,54948,477,-1.742138,0.261,0.048156,6.572764,-1.251751,0.0691,18.638567,18.994198
S4002,1584212135846635520,244.69545,28.292874,1407,52886,258,-1.547354,0.0952,-238.72319,7.370582,-1.547354,0.0952,17.916313,18.230585
S1608,3149277356812691456,262.35288,8.161257,2797,54616,492,-1.574935,0.141,-36.046379,2.103854,-1.393103,0.0374,16.185169,16.519262
S2408,2461347561080907776,241.17799,6.139546,2186,54327,474,-1.367847,0.344,-147.999359,3.434258,-1.523159,0.0644,17.920885,18.225393
S1422,3166132045818652672,282.88944,19.943293,2812,54639,369,-1.034665,0.0463,-121.972755,2.722512,-1.034665,0.0463,17.326283,17.732555
S4480,690195373934798848,231.94298,59.407512,613,52345,68,-1.876532,0.044,-243.655243,3.107277,-1.876532,0.044,16.449263,16.796747
S3087,2322798359502415872,20.736833,38.493127,2063,53359,243,-1.407587,0.098685,-87.372017,3.523327,-1.506272,0.0346,18.282789,18.584415
S1315,3533087731091611648,303.56075,-13.534152,3138,54740,50,-1.499182,0.129737,-321.670746,2.017516,-1.447728,0.051,17.310822,17.603016
S2001,2536679779382355968,263.32296,32.27248,2253,54551,99,-1.781863,0.184,-107.141571,4.198683,-1.901143,0.0942,17.366913,17.69087
S2708,2906024693909710848,144.36986,15.440906,2581,54085,280,-2.055749,0.427,139.566605,4.408525,-1.848639,0.0299,17.310633,17.621775
S2494,2973554776375060480,202.78989,18.564215,2641,54230,193,-2.013944,0.0476,-145.892426,2.436919,-2.013944,0.0476,16.066729,16.366644
S2987,2663911677946259456,156.69581,22.074286,2366,53741,118,-1.767581,0.0686,-32.947906,5.921619,-1.767581,0.0686,17.867086,18.175241
S922,3580517366259359744,183.77014,30.104917,3180,54864,566,-1.696639,0.0222,125.567078,2.303721,-1.696639,0.0222,16.563049,16.884075
S2794,2486158858095978496,247.77311,16.166906,2208,53880,625,-1.750443,0.074706,-129.703094,3.114422,-1.870308,3.466428E-3,16.110479,16.433182
S2101,2582822983412246528,144.53838,25.310553,2294,54524,31,-1.818858,0.0289,88.836273,3.088846,-1.818858,0.0289,16.195221,16.559612
S3487,2249552194636376064,161.46433,37.130491,1998,53433,15,-1.455518,0.0488,-91.088097,3.196522,-1.455518,0.0488,16.264688,16.564919
S3680,2117924157231491072,357.02148,37.159565,1881,53261,387,-1.536147,0.0795,-223.50618,5.628189,-1.536147,0.0795,18.511827,18.819031
S29,3894662134365265920,245.96711,31.973605,3459,55007,634,-1.966331,0.0556,-79.801506,2.487081,-1.966331,0.0556,16.483267,16.882639
S4087,1455797971785377792,233.23203,39.053542,1293,52765,34,-9999,-9999,-66.945946,2.149213,-9999,-9999,15.775614,16.197197
S3787,1768943288284375040,249.8805,23.913423,1571,53174,562,-1.790055,0.035,-134.63678,4.504935,-1.790055,0.035,17.19108,17.504538
S3780,1901716464214239232,256.49262,21.520136,1689,53177,260,-0.984432,0.166,-246.393173,2.120163,-0.936578,0.0411,15.838598,16.153994
S3794,2051420469810194432,239.10138,4.638567,1822,53172,112,-1.515104,0.0578,-40.170109,4.117445,-1.515104,0.0578,16.933722,17.233549
S529,3713253984383901696,243.88449,5.2133379,3298,54924,131,-1.278572,0.539,-97.896507,1.311953,-2.346074,0.0271,15.832192,16.155298
S3480,1878067622663186432,201.43402,50.225178,1668,53433,242,-1.916345,0.0437,101.502068,10.536312,-1.916345,0.0437,18.184921,18.482878
S915,3617562112039165952,181.5275,13.600767,3213,54865,166,-2.156613,0.140115,175.853714,3.589109,-2.016497,0.032,17.728703,18.110376
S3887,1571856377721153536,218.71824,43.229447,1396,53112,364,-1.211961,0.050267,-233.804321,7.128331,-1.161693,0.0699,17.765028,18.103062
S2201,3213454473854740480,156.59109,8.801987,2854,54480,495,-1.643797,0.202744,254.049576,2.243215,-1.441054,0.0224,16.650908,16.999899
S136,3859658081713627136,240.77192,45.00734,3428,54979,266,-1.883045,0.230103,28.625942,2.917447,-1.652943,0.0543,17.053282,17.353678
S4373,922226688207644672,251.91294,36.205734,819,52409,417,-1.312703,0.0319,-100.719185,2.94349,-1.312703,0.0319,16.654333,16.959183
S443,3712199553018077184,227.79533,51.60619,3297,54941,391,-1.478007,0.509,-269.907684,2.153519,-2.060555,0.0358,16.57675,16.87607
S3380,1905189551534532608,254.81628,27.144923,1692,53473,607,-1.761882,0.0298,-224.483078,2.226058,-1.761882,0.0298,15.630442,16.010418
S4187,1168745995677231104,190.76957,54.195272,1038,52673,225,-1.668548,0.0658,-99.749268,9.888799,-1.668548,0.0658,18.133276,18.454611
S2608,2694336546038900736,168.49996,8.461158,2393,54156,211,-2.047521,0.0735,188.096893,3.064967,-2.047521,0.0735,17.410515,17.741932
S1115,3568009871016173568,148.49491,53.229733,3169,54821,120,-1.914041,0.0313,-154.725952,2.666756,-1.914041,0.0313,16.723131,17.075176
S1229,3521869414557392896,339.58612,13.356008,3128,54776,198,-1.852768,0.2794,-273.213776,9.439014,-1.852768,0.2794,19.540649,19.300295
S3301,2455681489312966656,253.89363,40.517541,2181,53524,341,-1.546908,0.106,-94.527145,2.504865,-1.042309,0.0348,15.960723,16.266356
S4466,646383134270580736,153.48919,4.5049581,574,52355,424,-2.035429,0.0988,183.791962,4.982113,-2.035429,0.0988,17.39547,17.695578
S4773,566377164702771200,154.91136,1.8544685,503,51999,180,-1.814625,0.0267,97.970528,1.571843,-1.814625,0.0267,15.162086,15.431348
S4766,377310093009512448,189.75819,-1.6930187,335,52000,486,-1.560142,0.0423,71.931572,8.819962,-1.560142,0.0423,18.478516,18.837563
S4873,514686922413598720,44.343755,-7.4400668,457,51901,548,-1.987627,0.0368,-21.285295,3.304268,-1.987627,0.0368,16.680527,17.010769
S1908,3287749300553017344,188.85758,1.147237,2920,54562,442,-1.232046,0.0782,115.364014,9.885697,-1.232046,0.0782,19.438541,19.761812
S3094,2320492964402456576,20.862787,30.67708,2061,53711,48,-2.186621,0.245,-44.748585,5.332425,-1.77465,0.0631,17.880547,18.208092
S4673,417876300947023872,328.74479,1.1376807,371,52078,609,-2.114097,0.0406,-139.145126,1.65897,-2.114097,0.0406,15.705095,16.022676
S1222,3559023561777717248,115.49974,41.026382,3161,54779,196,-1.999835,0.187841,143.679153,3.065074,-1.811994,0.0555,18.258286,18.568977
S2415,3152590730237680640,289.83226,36.874721,2800,54326,258,-1.235,0.0264,-171.168701,3.610412,-1.235,0.0264,17.043026,17.393711
S1429,2873358487503529984,277.63048,64.071851,2552,54632,225,-2.080245,0.0447,-23.868593,1.74997,-2.080245,0.0447,14.811966,15.139972
S1622,3149244921219672064,261.94959,9.373152,2797,54616,374,-1.9661,0.0734,-133.184769,3.879496,-1.9661,0.0734,17.352446,17.706059
S1915,3235846029513353216,170.60092,-12.253621,2874,54561,35,-1.835458,0.054,30.917788,6.197019,-1.835458,0.054,18.526045,18.862545
S822,3649087034871619584,37.048042,23.430552,3241,54884,165,-1.871194,0.079058,-142.82782,3.462531,-1.638371,0.0476,18.337318,18.654285
S3101,2597495402672449536,45.289885,5.182184,2307,53710,161,-1.760059,0.0599,83.658333,3.586518,-1.760059,0.0599,17.105957,17.381538
S1322,3533180914702065664,302.16355,-11.396708,3138,54740,389,-1.617751,0.044237,-136.874115,2.343912,-1.573514,0.077674,17.631001,17.941151
S1522,2593025078690080768,300.99399,-12.234159,2303,54629,282,-1.612769,0.0436,-177.613907,2.232439,-1.612769,0.0436,16.096252,16.41787
S1615,3149211660992931840,262.06189,7.08749,2797,54616,253,-1.765073,0.0372,-311.636749,2.902371,-1.765073,0.0372,16.706461,17.278006
S1822,3270740405729126400,208.06158,17.759398,2905,54580,4,-1.582044,0.04,-44.19194,2.372813,-1.582044,0.04,16.497952,16.792334
S1022,3598532863777153024,144.30247,15.808458,3196,54834,570,-1.769901,0.106057,30.86784,1.920238,-1.764959,0.0253,16.532721,16.823011
S2208,2978120777431279616,183.99358,23.578567,2645,54477,420,-1.720586,0.0473,205.718307,4.7718,-1.720586,0.0473,17.439518,17.73502
S629,3569225381758214144,171.70878,20.930774,3170,54859,446,-2.115298,0.483,91.445221,3.544367,-2.265657,0.0682,17.313128,17.648121
S936,3580442049712857088,181.79667,28.981145,3180,54864,292,-2.006403,0.0356,133.62381,2.6427,-2.006403,0.0356,16.70351,17.055748
S1415,3166081193405868032,282.86523,18.525157,2812,54639,184,-1.553799,0.080245,-160.731323,1.555962,-1.553799,0.080245,15.244359,15.573825
S1408,3166098510714005504,282.66406,18.184407,2812,54639,247,-1.459638,0.0414,-71.804588,2.013116,-1.459638,0.0414,16.504837,16.830965
S1474,2452249382305687552,242.84818,3.388825,2178,54629,143,-2.709943,0.217,-131.186127,2.991007,-2.103466,0.0575,16.086407,16.385553
S3428,1882531365447034880,214.74098,47.82758,1672,53460,97,-1.118166,0.116,-121.917473,8.095512,-1.044248,0.0718,18.109854,18.417198
S202,3805649520767901696,207.46121,42.040084,3380,54977,392,-1.362785,0.087,-31.129904,2.252536,-1.195675,0.024,16.602507,16.951574
S688,3652476554476363776,174.11708,12.024279,3244,54892,208,-1.935833,0.0419,112.315178,2.501756,-1.935833,0.0419,17.013004,17.365505
S4053,1481850075591239680,189.60302,58.282754,1316,52790,603,-1.859996,0.0635,16.513102,4.109915,-1.859996,0.0635,16.745243,17.104874
S295,3735853621712101376,201.97688,54.528891,3318,54951,428,-1.559693,0.0242,-245.833389,2.655406,-1.559693,0.0242,16.935448,17.292795
S4307,923344067385911296,253.0463,36.845557,820,52438,386,-1.864472,0.0621,-136.181137,9.017289,-1.864472,0.0621,18.475336,18.746922
S2767,2456841755350296576,260.67543,27.199688,2182,53905,466,-1.581007,0.496,-282.95929,3.220459,-2.008955,0.0401,16.564482,16.878254
S2742,2858777851828660224,216.64663,58.715277,2539,53918,429,-1.536609,0.104585,-194.818085,3.665485,-1.432024,0.065182,16.305128,16.642399
S4900,473010208537339904,13.639679,15.114898,420,51871,481,-1.98948,0.0572,-146.246536,2.355224,-1.98948,0.0572,15.98405,16.256489
S4707,605850732154873856,223.12334,1.9917692,538,52029,424,-1.642662,0.0482,-111.545235,3.153454,-1.642662,0.0482,16.705616,17.023594
S4907,404284683648526336,259.67656,53.62946,359,51821,315,-1.44973,0.0389,-252.483398,2.501329,-1.44973,0.0389,15.689537,15.990173
S1381,3275281664854484992,222.39376,-0.535483,2909,54653,141,-1.838552,0.0215,11.008193,1.262287,-1.838552,0.0215,15.288566,15.589195
S1163,3516231118342955008,72.818817,-4.5939969,3123,54741,166,-1.469653,0.176644,19.282309,2.588294,-1.371075,0.0346,17.299694,17.652046
S4832,338986614250301440,208.92043,0.94837777,301,51942,330,-1.11003,0.0705,-117.286224,12.498662,-1.11003,0.0705,18.981972,19.312378
S2653,3047926016312895488,190.89413,-6.96828,2707,54144,418,-1.838507,0.196,109.348862,5.518238,-1.353723,0.0927,18.821056,19.121731
S1756,3261760419471058944,191.60678,-2.949408,2897,54585,103,-1.957545,0.0562,275.207123,3.668315,-1.957545,0.0562,16.856117,17.26103
S2635,2728136083115108352,124.68283,10.204025,2423,54149,293,-2.165847,0.1024,206.846466,6.700224,-2.165847,0.1024,18.135996,18.513781
S2835,2787862923706473472,199.07441,17.629143,2476,53826,490,-1.993651,0.0506,36.965405,4.349076,-1.993651,0.0506,16.606365,16.894878
S2960,2594131172841777152,139.44899,21.10539,2304,53762,210,-1.772597,0.0512,84.364754,3.34829,-1.772597,0.0512,17.168251,17.5056
S3035,2629022799422842880,48.206096,5.221703,2335,53730,169,-2.070571,0.0559,6.721501,5.390019,-2.070571,0.0559,17.914921,18.240381
S963,3581638593174675456,181.69567,30.938955,3181,54860,549,-1.522208,0.066695,153.75824,2.24134,-1.588903,0.037,16.627129,16.936914
S3560,2299111305946097664,21.419658,37.535892,2042,53378,86,-1.427716,0.0198,-89.645966,2.053206,-1.427716,0.0198,14.945561,15.260213
S4614,771342628217186304,359.42917,0.56608358,685,52203,368,-2.755176,0.749,-207.637939,9.815664,-1.720926,0.1399,18.451881,18.75392
S3346,1776780337691518976,240.74204,30.156647,1578,53496,401,-1.537122,0.217,-106.225815,5.457664,-1.4175,0.0433,17.644432,17.955046
S4014,1580899581166643200,239.38456,32.652338,1404,52825,495,-1.537697,0.211477,-98.118935,4.521003,-1.32622,0.072115,17.610016,17.934784
S4346,385114696237213696,236.67086,-0.97290489,342,51691,207,-2.253143,0.0588,42.882595,3.76717,-2.253143,0.0588,16.677719,17.001776
S4700,655362015899969536,210.71356,5.3175581,582,52045,321,-1.339704,0.0329,54.703201,1.964916,-1.339704,0.0329,14.984329,15.310919
S2074,3308018247051274240,107.18212,40.074137,2938,54526,452,-1.786059,0.0209,45.878983,1.459255,-1.786059,0.0209,15.286271,15.587443
S1356,3532101743871631360,306.05013,-12.654823,3137,54730,559,-1.88649,0.132,-21.473476,1.66018,-1.63081,0.0394,17.024233,17.319016
S2942,2668554366180419584,148.76621,18.506738,2370,53764,624,-0.942369,0.313,7.192468,10.203224,-0.797546,0.067,18.956041,19.31138
