name, ra,  dec,
S4751 , 123.8838 , 64.8698 ,
S4752 , 123.8255 , 65.4109 ,
S4753 , 122.5058 , 65.5854 ,
S4754 , 121.9611 , 65.2868 ,
S4755 , 122.4079 , 65.3575 ,
S4756 , 121.5018 , 66.4594 ,
S4757 , 122.2876 , 66.2091 ,
S4758 , 126.7279 , 66.2358 ,
S4759 , 126.7046 , 66.7991 ,
S4760 , 126.6586 , 66.7968 ,
S4761 , 127.4886 , 66.346 ,
S4762 , 156.0425 , 42.0001 ,
S4763 , 155.0457 , 41.9249 ,
S4764 , 155.3172 , 42.2361 ,
S4765 , 153.766 , 41.4749 ,
S4766 , 153.6788 , 43.4796 ,
S4767 , 154.5526 , 43.8722 ,
S4768 , 155.0143 , 44.2142 ,
S4769 , 155.7142 , 42.6967 ,
S4770 , 155.3911 , 43.6299 ,
S4771 , 155.7073 , 44.0715 ,
S4772 , 156.0739 , 42.9094 ,
S4773 , 246.6239 , 50.2095 ,
S4774 , 246.236 , 50.2807 ,
S4775 , 244.8573 , 49.6297 ,
S4776 , 243.9433 , 49.891 ,
S4777 , 244.0285 , 49.5362 ,
S4778 , 242.9831 , 50.2745 ,
S4779 , 242.8137 , 50.2014 ,
S4780 , 243.3735 , 49.5104 ,
S4781 , 244.0323 , 51.6807 ,
S4782 , 245.9905 , 51.1636 ,
S4783 , 245.863 , 51.117 ,
S4784 , 245.9787 , 50.5416 ,
S4785 , 242.9768 , 17.1318 ,
S4786 , 242.0231 , 16.3918 ,
S4787 , 242.0134 , 16.7424 ,
S4788 , 242.0268 , 16.6744 ,
S4789 , 241.8181 , 16.8054 ,
S4790 , 241.8952 , 16.6083 ,
S4791 , 241.6587 , 16.3461 ,
S4792 , 241.4698 , 16.6498 ,
S4793 , 241.7983 , 17.5197 ,
S4794 , 241.5334 , 17.5248 ,
S4795 , 241.1258 , 16.3769 ,
S4796 , 240.7524 , 17.3037 ,
S4797 , 240.4722 , 16.7081 ,
S4798 , 240.5687 , 17.0471 ,
S4799 , 240.3875 , 18.4899 ,
S4800 , 240.5836 , 18.7052 ,
S4801 , 240.2865 , 18.4698 ,
S4802 , 240.2652 , 18.2811 ,
S4803 , 240.5611 , 17.9478 ,
S4804 , 240.6532 , 18.3301 ,
S4805 , 240.8135 , 18.33 ,
S4806 , 240.8258 , 18.2461 ,
S4807 , 241.3915 , 18.0338 ,
S4808 , 241.4726 , 17.9566 ,
S4809 , 241.8688 , 17.6646 ,
S4810 , 242.1612 , 17.8328 ,
S4811 , 242.1232 , 17.902 ,
S4812 , 242.5639 , 17.7035 ,
S4813 , 242.5264 , 18.5502 ,
S4814 , 242.5305 , 18.6175 ,
S4815 , 242.7794 , 18.3116 ,
S4816 , 256.266 , 21.9207 ,
S4817 , 255.0928 , 20.9809 ,
S4818 , 255.2753 , 21.0036 ,
S4819 , 255.5847 , 21.6027 ,
S4820 , 254.4035 , 21.1742 ,
S4821 , 254.0642 , 21.9382 ,
S4822 , 254.3028 , 21.2789 ,
S4823 , 253.8289 , 21.8026 ,
S4824 , 253.603 , 21.738 ,
S4825 , 253.462 , 22.1888 ,
S4826 , 253.4278 , 22.1184 ,
S4827 , 253.8621 , 23.3846 ,
S4828 , 253.9699 , 23.1782 ,
S4829 , 253.6717 , 23.1746 ,
S4830 , 254.415 , 23.1519 ,
S4831 , 254.4393 , 23.4081 ,
S4832 , 254.5728 , 22.7534 ,
S4833 , 254.7404 , 22.3709 ,
S4834 , 255.2802 , 22.7288 ,
S4835 , 255.5742 , 22.3189 ,
S4836 , 254.8067 , 40.8776 ,
S4837 , 254.1672 , 40.7758 ,
S4838 , 253.7621 , 40.8068 ,
S4839 , 254.5716 , 41.1696 ,
S4840 , 253.4244 , 40.1551 ,
S4841 , 253.491 , 41.6329 ,
S4842 , 253.1547 , 40.5158 ,
S4843 , 252.5278 , 41.2091 ,
S4844 , 252.8033 , 40.8419 ,
S4845 , 251.9906 , 41.2745 ,
S4846 , 251.6632 , 41.6905 ,
S4847 , 252.5508 , 42.0409 ,
S4848 , 252.5503 , 42.31 ,
S4849 , 253.1156 , 41.7879 ,
S4850 , 253.8053 , 42.0501 ,
S4851 , 254.2752 , 42.5359 ,
S4852 , 254.8955 , 41.7528 ,
S4853 , 262.5152 , 34.8024 ,
S4854 , 262.7478 , 34.7631 ,
S4855 , 261.6959 , 33.9427 ,
S4856 , 262.2965 , 35.096 ,
S4857 , 261.6142 , 34.4031 ,
S4858 , 261.4202 , 34.3527 ,
S4859 , 262.0072 , 34.6162 ,
S4860 , 261.2783 , 34.4862 ,
S4861 , 260.7784 , 35.4316 ,
S4862 , 260.8877 , 35.3993 ,
S4863 , 260.9328 , 35.1584 ,
S4864 , 260.321 , 35.4126 ,
S4865 , 259.4529 , 35.3484 ,
S4866 , 259.8376 , 35.7181 ,
S4867 , 259.8065 , 35.6893 ,
S4868 , 259.9332 , 35.8324 ,
S4869 , 260.9603 , 36.4181 ,
S4870 , 261.0396 , 36.6868 ,
S4871 , 260.7055 , 36.0371 ,
S4872 , 261.2722 , 36.4393 ,
S4873 , 261.9654 , 35.4266 ,
S4874 , 261.4613 , 36.4318 ,
S4875 , 261.4619 , 36.5791 ,
S4876 , 262.1712 , 35.35 ,
S4877 , 261.9406 , 36.3685 ,
S4878 , 261.6669 , 36.2182 ,
S4879 , 262.1327 , 35.9619 ,
S4880 , 262.3815 , 35.7869 ,
S4881 , 262.897 , 35.289 ,
S4882 , 131.1756 , 4.9658 ,
S4883 , 131.2025 , 4.8238 ,
S4884 , 131.4401 , 4.8801 ,
S4885 , 130.8994 , 5.1904 ,
S4886 , 130.42 , 5.7225 ,
S4887 , 130.4645 , 5.7392 ,
S4888 , 129.6292 , 4.6896 ,
S4889 , 129.8968 , 4.5042 ,
S4890 , 129.6151 , 4.8337 ,
S4891 , 129.2298 , 5.2337 ,
S4892 , 129.3022 , 6.7688 ,
S4893 , 129.825 , 6.1436 ,
S4894 , 130.5629 , 6.925 ,
S4895 , 130.5352 , 6.5911 ,
S4896 , 131.0372 , 6.717 ,
S4897 , 131.5225 , 6.2038 ,
S4898 , 152.7583 , 62.9193 ,
S4899 , 150.9969 , 63.2479 ,
S4900 , 147.92 , 63.4807 ,
S4901 , 148.2927 , 62.5283 ,
S4902 , 148.2194 , 63.8437 ,
S4903 , 149.4311 , 64.1396 ,
S4904 , 148.8371 , 64.362 ,
S4905 , 148.8722 , 63.7033 ,
S4906 , 149.7646 , 64.3268 ,
S4907 , 152.0177 , 63.6209 ,
S4908 , 152.8558 , 63.2598 ,
S4909 , 153.6233 , 63.3341 ,
S4910 , 209.9451 , 64.4106 ,
S4911 , 208.8936 , 63.9324 ,
S4912 , 209.2857 , 64.7399 ,
S4913 , 207.0237 , 64.7448 ,
S4914 , 206.2807 , 65.2663 ,
S4915 , 205.927 , 64.8379 ,
S4916 , 206.5595 , 63.9741 ,
S4917 , 206.1737 , 64.389 ,
S4918 , 206.8266 , 66.4265 ,
S4919 , 208.7404 , 66.524 ,
S4920 , 208.9955 , 65.6509 ,
S4921 , 210.3443 , 65.7877 ,
S4922 , 210.756 , 65.563 ,
S4923 , 219.5821 , 54.6773 ,
S4924 , 218.3019 , 55.2015 ,
S4925 , 218.3958 , 55.0625 ,
S4926 , 218.6548 , 54.0195 ,
S4927 , 216.9369 , 55.1284 ,
S4928 , 216.7558 , 55.3121 ,
S4929 , 217.0071 , 54.3984 ,
S4930 , 229.8826 , 50.389 ,
S4931 , 229.8451 , 50.9081 ,
S4932 , 228.6985 , 51.2372 ,
S4933 , 228.7863 , 51.0061 ,
S4934 , 228.7628 , 50.7832 ,
S4935 , 228.2957 , 50.8627 ,
S4936 , 227.1166 , 51.3118 ,
S4937 , 226.8888 , 50.5203 ,
S4938 , 226.6907 , 51.5502 ,
S4939 , 226.8022 , 51.9296 ,
S4940 , 227.6811 , 51.9919 ,
S4941 , 228.396 , 51.7521 ,
S4942 , 228.1983 , 51.5904 ,
S4943 , 228.3716 , 51.8711 ,
S4944 , 230.0717 , 51.7259 ,
S4945 , 230.3643 , 51.8787 ,
S4946 , 244.853 , 5.0114 ,
S4947 , 244.8589 , 5.2721 ,
S4948 , 244.4286 , 5.0425 ,
S4949 , 244.5739 , 5.6273 ,
S4950 , 244.546 , 5.5007 ,
S4951 , 243.2583 , 5.442 ,
S4952 , 243.2551 , 5.9053 ,
S4953 , 242.8674 , 5.7101 ,
S4954 , 243.1244 , 5.2614 ,
S4955 , 242.4719 , 5.5647 ,
S4956 , 243.0531 , 7.0507 ,
S4957 , 243.0585 , 6.8875 ,
S4958 , 242.4434 , 6.3854 ,
S4959 , 243.5011 , 7.1254 ,
S4960 , 242.8217 , 6.3953 ,
S4961 , 243.8554 , 6.9984 ,
S4962 , 243.9117 , 6.7869 ,
S4963 , 243.953 , 7.0401 ,
S4964 , 243.5786 , 6.5219 ,
S4965 , 244.0222 , 6.278 ,
S4966 , 244.3822 , 6.0503 ,
S4967 , 244.4251 , 6.6061 ,
S4968 , 244.6198 , 5.8942 ,
S4969 , 244.6458 , 6.6497 ,
S4970 , 244.4872 , 6.953 ,
S4971 , 244.8504 , 6.2651 ,
S4972 , 244.7139 , 6.9956 ,
S4973 , 161.9479 , 14.9165 ,
S4974 , 161.875 , 14.8055 ,
S4975 , 162.1039 , 15.3803 ,
S4976 , 161.5916 , 14.7416 ,
S4977 , 161.5694 , 14.795 ,
S4978 , 161.5641 , 14.9182 ,
S4979 , 162.098 , 15.3383 ,
S4980 , 161.0859 , 15.8938 ,
S4981 , 161.2328 , 15.5716 ,
S4982 , 161.4835 , 14.8794 ,
S4983 , 161.4726 , 15.0424 ,
S4984 , 161.1153 , 15.5115 ,
S4985 , 160.9456 , 15.661 ,
S4986 , 160.9995 , 15.6156 ,
S4987 , 160.9303 , 15.7669 ,
S4988 , 160.6022 , 16.1442 ,
S4989 , 160.3109 , 15.3074 ,
S4990 , 160.9786 , 17.2926 ,
S4991 , 160.5324 , 16.9364 ,
S4992 , 161.3634 , 17.3883 ,
S4993 , 161.2609 , 17.1698 ,
S4994 , 161.2737 , 17.0723 ,
S4995 , 161.5917 , 16.9154 ,
S4996 , 161.487 , 17.4632 ,
S4997 , 161.4936 , 16.7258 ,
S4998 , 161.5717 , 17.4535 ,
S4999 , 161.9055 , 17.1593 ,
S5000 , 162.0612 , 15.9394 ,
S5001 , 161.9367 , 17.2125 ,
S5002 , 162.4459 , 16.2609 ,
S5003 , 162.1481 , 17.3602 ,
S5004 , 162.5312 , 16.6131 ,
S5005 , 162.8564 , 16.4381 ,
S5006 , 162.6053 , 16.9708 ,
S5007 , 162.7719 , 16.7537 ,
S5008 , 162.7491 , 16.6236 ,
S5009 , 163.0133 , 16.3239 ,
S5010 , 164.9619 , 14.6727 ,
S5011 , 165.0454 , 14.5805 ,
S5012 , 165.0 , 14.7632 ,
S5013 , 164.2789 , 14.4128 ,
S5014 , 164.4649 , 15.1368 ,
S5015 , 164.1686 , 14.8373 ,
S5016 , 164.1092 , 15.2333 ,
S5017 , 164.2454 , 15.1537 ,
S5018 , 163.8661 , 15.3182 ,
S5019 , 164.0014 , 14.6443 ,
S5020 , 163.8902 , 15.2573 ,
S5021 , 163.4551 , 14.7687 ,
S5022 , 163.4442 , 15.1088 ,
S5023 , 163.0603 , 14.8302 ,
S5024 , 163.4912 , 13.9698 ,
S5025 , 163.2231 , 14.2253 ,
S5026 , 163.4878 , 14.2534 ,
S5027 , 162.7939 , 15.1622 ,
S5028 , 162.5667 , 15.1183 ,
S5029 , 162.716 , 15.3918 ,
S5030 , 162.6805 , 16.2049 ,
S5031 , 162.6928 , 15.9509 ,
S5032 , 163.1797 , 16.5767 ,
S5033 , 162.9627 , 15.9914 ,
S5034 , 162.8335 , 15.7206 ,
S5035 , 163.4359 , 16.8527 ,
S5036 , 163.5557 , 16.2526 ,
S5037 , 163.7494 , 15.7058 ,
S5038 , 164.1368 , 15.6603 ,
S5039 , 164.0688 , 15.8206 ,
S5040 , 164.3634 , 15.8707 ,
S5041 , 164.4503 , 15.7466 ,
S5042 , 164.2392 , 15.6673 ,
S5043 , 164.2002 , 16.4937 ,
S5044 , 164.7255 , 15.3391 ,
S5045 , 164.5784 , 15.8262 ,
S5046 , 164.587 , 15.5791 ,
S5047 , 164.6812 , 15.4841 ,
S5048 , 164.4976 , 16.2125 ,
S5049 , 164.3668 , 16.4474 ,
S5050 , 164.4229 , 16.2289 ,
S5051 , 164.451 , 16.1553 ,
S5052 , 165.0903 , 15.6616 ,
S5053 , 165.0655 , 16.1487 ,
S5054 , 164.5342 , 16.6372 ,
S5055 , 164.7811 , 16.3225 ,
S5056 , 165.2405 , 15.8868 ,
S5057 , 203.1618 , 22.8361 ,
S5058 , 203.3536 , 23.0966 ,
S5059 , 202.4538 , 23.6598 ,
S5060 , 202.2063 , 23.5735 ,
S5061 , 201.9384 , 23.6977 ,
S5062 , 201.1465 , 23.5089 ,
S5063 , 200.9045 , 23.1552 ,
S5064 , 201.7352 , 24.662 ,
S5065 , 202.2601 , 23.8712 ,
S5066 , 202.2509 , 25.0199 ,
S5067 , 202.797 , 24.1615 ,
S5068 , 203.3131 , 23.5468 ,
S5069 , 200.962 , 24.1989 ,
S5070 , 200.5625 , 24.5055 ,
S5071 , 199.9879 , 24.7478 ,
S5072 , 199.9615 , 24.5019 ,
S5073 , 199.4008 , 24.5994 ,
S5074 , 199.4118 , 24.7276 ,
S5075 , 198.9836 , 24.781 ,
S5076 , 198.7047 , 24.9754 ,
S5077 , 198.8898 , 24.2025 ,
S5078 , 198.5104 , 24.5975 ,
S5079 , 198.5358 , 24.5524 ,
S5080 , 199.2956 , 26.1406 ,
S5081 , 199.6744 , 25.5509 ,
S5082 , 200.5636 , 25.2281 ,
S5083 , 200.8946 , 25.2732 ,
S5084 , 200.992 , 25.2204 ,
S5085 , 186.0899 , 53.3273 ,
S5086 , 184.6755 , 53.6566 ,
S5087 , 183.9577 , 54.3291 ,
S5088 , 183.8904 , 54.4083 ,
S5089 , 183.7742 , 54.3414 ,
S5090 , 184.1296 , 54.9905 ,
S5091 , 184.622 , 55.2323 ,
S5092 , 185.442 , 56.0393 ,
S5093 , 185.4581 , 54.8353 ,
S5094 , 186.0279 , 54.7036 ,
S5095 , 187.8718 , 54.5836 ,
S5096 , 184.2613 , -0.8089 ,
S5097 , 183.8271 , -0.4056 ,
S5098 , 183.7019 , -0.632 ,
S5099 , 183.0026 , -1.021 ,
S5100 , 183.124 , -1.2619 ,
S5101 , 183.1212 , -0.598 ,
S5102 , 182.8331 , -0.3962 ,
S5103 , 182.3714 , -0.5124 ,
S5104 , 182.4677 , -0.3192 ,
S5105 , 182.5373 , -0.3199 ,
S5106 , 182.2485 , -0.2438 ,
S5107 , 182.4832 , -1.0822 ,
S5108 , 182.0881 , 0.3764 ,
S5109 , 182.548 , 0.9704 ,
S5110 , 183.0085 , 0.6652 ,
S5111 , 182.6878 , 0.2678 ,
S5112 , 183.3025 , 1.0393 ,
S5113 , 183.4018 , 1.0708 ,
S5114 , 183.3473 , 0.9045 ,
S5115 , 183.4402 , 0.5597 ,
S5116 , 183.4227 , -0.0242 ,
S5117 , 183.7125 , 0.4135 ,
S5118 , 183.7284 , 1.0865 ,
S5119 , 184.0876 , 0.5196 ,
S5120 , 184.1277 , 0.8935 ,
S5121 , 183.9648 , 1.0981 ,
S5122 , 183.9904 , 1.1137 ,
S5123 , 184.451 , 0.4756 ,
S5124 , 201.3164 , -0.8798 ,
S5125 , 200.7604 , -1.3183 ,
S5126 , 200.7529 , -1.2138 ,
S5127 , 201.1897 , -0.4895 ,
S5128 , 200.1772 , -1.2886 ,
S5129 , 200.5607 , -0.7967 ,
S5130 , 200.1084 , -0.5677 ,
S5131 , 199.9923 , -0.2644 ,
S5132 , 199.6614 , -0.1868 ,
S5133 , 199.9448 , -0.5944 ,
S5134 , 200.131 , -1.3316 ,
S5135 , 199.6415 , -1.2847 ,
S5136 , 199.4087 , -0.7504 ,
S5137 , 199.6382 , -1.32 ,
S5138 , 199.4529 , -1.0297 ,
S5139 , 199.6297 , 0.8409 ,
S5140 , 199.6197 , 0.9213 ,
S5141 , 199.0729 , 0.572 ,
S5142 , 199.6978 , 0.7615 ,
S5143 , 199.775 , 0.7851 ,
S5144 , 199.6221 , 0.5816 ,
S5145 , 199.9557 , 0.974 ,
S5146 , 199.7229 , 0.3489 ,
S5147 , 199.8259 , 0.574 ,
S5148 , 199.8113 , 0.4827 ,
S5149 , 200.517 , 0.8755 ,
S5150 , 200.3148 , 1.1126 ,
S5151 , 200.3389 , 0.1439 ,
S5152 , 200.2516 , 0.5849 ,
S5153 , 200.5662 , 0.1313 ,
S5154 , 200.728 , 0.3595 ,
S5155 , 200.6676 , 1.1984 ,
S5156 , 201.1883 , 0.6094 ,
S5157 , 201.1967 , 0.5665 ,
S5158 , 201.2048 , 0.0697 ,
S5159 , 200.9081 , 1.1069 ,
S5160 , 200.7147 , 1.3761 ,
S5161 , 201.2982 , 0.0959 ,
S5162 , 201.5419 , 0.587 ,
S5163 , 201.7019 , 0.0021 ,
S5164 , 232.9989 , 6.131 ,
S5165 , 232.8647 , 6.2918 ,
S5166 , 232.36 , 5.7864 ,
S5167 , 232.619 , 6.4444 ,
S5168 , 232.7626 , 6.2469 ,
S5169 , 232.1505 , 5.6008 ,
S5170 , 231.8828 , 5.6855 ,
S5171 , 232.249 , 6.4961 ,
S5172 , 231.7023 , 5.6669 ,
S5173 , 232.1228 , 6.2373 ,
S5174 , 231.9342 , 6.7104 ,
S5175 , 231.6755 , 6.7569 ,
S5176 , 231.2234 , 6.628 ,
S5177 , 230.9941 , 5.7046 ,
S5178 , 230.5254 , 6.1821 ,
S5179 , 231.0116 , 8.0967 ,
S5180 , 230.8782 , 7.4047 ,
S5181 , 230.9913 , 7.0052 ,
S5182 , 231.9582 , 8.224 ,
S5183 , 231.9038 , 7.1928 ,
S5184 , 232.2236 , 6.9195 ,
S5185 , 232.214 , 7.9858 ,
S5186 , 232.6655 , 7.4924 ,
S5187 , 232.5742 , 7.6178 ,
S5188 , 232.9276 , 6.7385 ,
S5189 , 210.3782 , 17.3612 ,
S5190 , 209.5053 , 16.9073 ,
S5191 , 209.6395 , 16.8589 ,
S5192 , 209.5951 , 17.1073 ,
S5193 , 208.7413 , 19.3482 ,
S5194 , 208.7849 , 19.206 ,
S5195 , 208.8147 , 18.5252 ,
S5196 , 209.3575 , 19.3814 ,
S5197 , 209.1747 , 18.9197 ,
S5198 , 209.7379 , 18.9129 ,
S5199 , 210.2121 , 18.344 ,
S5200 , 210.4297 , 18.6695 ,
S5201 , 210.89 , 18.3645 ,
S5202 , 210.6482 , 19.2863 ,
S5203 , 210.7445 , 18.8444 ,
S5204 , 210.7664 , 19.1059 ,
S5205 , 216.4339 , 34.9564 ,
S5206 , 216.5671 , 34.8899 ,
S5207 , 216.8099 , 35.4562 ,
S5208 , 216.3684 , 35.2893 ,
S5209 , 215.5471 , 34.4474 ,
S5210 , 215.5425 , 35.1039 ,
S5211 , 214.8885 , 35.1477 ,
S5212 , 214.5484 , 35.1379 ,
S5213 , 214.117 , 35.6254 ,
S5214 , 214.7198 , 36.9497 ,
S5215 , 215.0654 , 37.0509 ,
S5216 , 215.266 , 37.315 ,
S5217 , 215.7257 , 37.0872 ,
S5218 , 215.5345 , 36.7523 ,
S5219 , 216.2445 , 37.0867 ,
S5220 , 216.9704 , 36.0104 ,
S5221 , 217.2767 , 35.7704 ,
S5222 , 214.7386 , 45.416 ,
S5223 , 214.9269 , 45.9261 ,
S5224 , 214.7609 , 45.7549 ,
S5225 , 213.9632 , 45.3664 ,
S5226 , 214.4082 , 45.6298 ,
S5227 , 213.8764 , 45.8072 ,
S5228 , 213.859 , 44.8563 ,
S5229 , 212.5795 , 45.7996 ,
S5230 , 212.5274 , 46.6502 ,
S5231 , 213.2756 , 46.5666 ,
S5232 , 214.2083 , 46.9148 ,
S5233 , 214.334 , 47.1489 ,
S5234 , 214.5911 , 46.7354 ,
S5235 , 215.4084 , 7.786 ,
S5236 , 215.8466 , 8.1277 ,
S5237 , 215.6427 , 8.3188 ,
S5238 , 215.5233 , 7.8427 ,
S5239 , 214.9295 , 7.8274 ,
S5240 , 214.9873 , 8.2349 ,
S5241 , 215.2248 , 8.5167 ,
S5242 , 214.4062 , 8.4006 ,
S5243 , 214.4332 , 7.7264 ,
S5244 , 214.472 , 7.338 ,
S5245 , 213.8966 , 8.3769 ,
S5246 , 214.2747 , 7.6131 ,
S5247 , 214.3699 , 9.7442 ,
S5248 , 214.2335 , 9.7685 ,
S5249 , 214.6282 , 9.4792 ,
S5250 , 214.3556 , 9.6592 ,
S5251 , 214.4014 , 9.1997 ,
S5252 , 214.5112 , 8.6115 ,
S5253 , 214.8064 , 9.5598 ,
S5254 , 214.5048 , 9.1103 ,
S5255 , 215.0718 , 9.0588 ,
S5256 , 215.2757 , 9.2586 ,
S5257 , 215.577 , 9.8567 ,
S5258 , 215.5424 , 10.0761 ,
S5259 , 215.6096 , 9.8889 ,
S5260 , 215.464 , 9.645 ,
S5261 , 225.3547 , -0.6851 ,
S5262 , 225.3755 , -0.6369 ,
S5263 , 224.6866 , -1.3283 ,
S5264 , 224.532 , -1.35 ,
S5265 , 224.4473 , -0.3513 ,
S5266 , 224.2516 , -0.797 ,
S5267 , 224.1785 , -1.3964 ,
S5268 , 223.3744 , 0.0429 ,
S5269 , 223.9262 , -1.1978 ,
S5270 , 223.8251 , -1.0803 ,
S5271 , 223.8999 , -1.159 ,
S5272 , 223.5591 , -0.7707 ,
S5273 , 223.7712 , -1.2772 ,
S5274 , 223.0411 , -0.1258 ,
S5275 , 223.3811 , 0.6317 ,
S5276 , 223.2988 , 0.4271 ,
S5277 , 224.1656 , 0.2934 ,
S5278 , 224.545 , 0.5339 ,
S5279 , 224.7157 , 0.5932 ,
S5280 , 224.7799 , 0.4128 ,
S5281 , 224.3398 , 0.9897 ,
S5282 , 224.4188 , 1.0004 ,
S5283 , 225.0969 , 0.255 ,
S5284 , 225.1633 , -0.0265 ,
S5285 , 224.6162 , 0.9759 ,
S5286 , 225.2152 , 0.6562 ,
S5287 , 225.1615 , 0.788 ,
S5288 , 225.1396 , 0.9579 ,
S5289 , 224.1474 , 32.9366 ,
S5290 , 223.3367 , 32.9707 ,
S5291 , 223.2875 , 32.1977 ,
S5292 , 222.8256 , 32.9303 ,
S5293 , 223.0129 , 32.9122 ,
S5294 , 222.5444 , 33.2605 ,
S5295 , 222.442 , 32.5556 ,
S5296 , 222.2027 , 33.3186 ,
S5297 , 222.8144 , 33.6763 ,
S5298 , 223.2564 , 33.6468 ,
S5299 , 223.8591 , 33.8952 ,
S5300 , 223.74 , 33.7745 ,
S5301 , 224.503 , 33.5085 ,
S5302 , 224.5959 , 33.241 ,
S5303 , 225.2633 , 33.6187 ,
S5304 , 143.1056 , 19.6811 ,
S5305 , 142.1084 , 19.3868 ,
S5306 , 142.5226 , 19.7204 ,
S5307 , 141.8538 , 18.9491 ,
S5308 , 141.8394 , 19.4334 ,
S5309 , 142.2382 , 20.039 ,
S5310 , 141.5357 , 19.6484 ,
S5311 , 141.6081 , 20.2419 ,
S5312 , 141.3732 , 20.1776 ,
S5313 , 141.2555 , 20.2306 ,
S5314 , 141.4421 , 19.7346 ,
S5315 , 141.4776 , 19.1936 ,
S5316 , 140.5319 , 20.619 ,
S5317 , 140.6792 , 20.718 ,
S5318 , 141.3303 , 21.3524 ,
S5319 , 141.2797 , 21.5966 ,
S5320 , 141.9976 , 21.1562 ,
S5321 , 142.2291 , 20.3763 ,
S5322 , 142.2689 , 20.5 ,
S5323 , 142.5495 , 20.431 ,
S5324 , 143.419 , 20.2912 ,
S5325 , 143.2783 , 20.8029 ,
S5326 , 204.5809 , 53.4052 ,
S5327 , 202.5056 , 52.8013 ,
S5328 , 201.3916 , 53.8347 ,
S5329 , 201.0483 , 54.0356 ,
S5330 , 200.6383 , 53.6998 ,
S5331 , 201.1831 , 54.4643 ,
S5332 , 202.5892 , 55.0564 ,
S5333 , 203.9474 , 54.7708 ,
S5334 , 204.4624 , 53.8771 ,
S5335 , 142.4754 , 8.9314 ,
S5336 , 142.0474 , 9.288 ,
S5337 , 141.9056 , 8.8916 ,
S5338 , 141.679 , 8.8641 ,
S5339 , 141.243 , 9.6253 ,
S5340 , 141.012 , 9.278 ,
S5341 , 141.0052 , 10.1698 ,
S5342 , 142.2653 , 10.7699 ,
S5343 , 142.0045 , 10.7202 ,
S5344 , 142.1388 , 10.2806 ,
S5345 , 142.1839 , 10.0417 ,
S5346 , 142.515 , 9.9164 ,
S5347 , 142.812 , 10.0227 ,
S5348 , 142.8452 , 9.9629 ,
S5349 , 142.6994 , 10.5297 ,
S5350 , 143.0267 , 10.059 ,
S5351 , 142.9748 , 10.746 ,
S5352 , 143.0571 , 10.5292 ,
S5353 , 143.7847 , 9.3812 ,
S5354 , 150.0961 , 51.1784 ,
S5355 , 149.7535 , 51.1974 ,
S5356 , 146.6863 , 51.0878 ,
S5357 , 147.1205 , 52.6591 ,
S5358 , 147.7426 , 52.2047 ,
S5359 , 147.6939 , 51.7091 ,
S5360 , 149.6152 , 51.7264 ,
S5361 , 149.6396 , 51.6053 ,
S5362 , 147.4438 , 42.7577 ,
S5363 , 147.3705 , 43.0939 ,
S5364 , 145.1284 , 43.8246 ,
S5365 , 145.0033 , 44.4727 ,
S5366 , 146.2601 , 44.8985 ,
S5367 , 148.3459 , 43.9224 ,
S5368 , 152.8973 , 52.6856 ,
S5369 , 152.1118 , 53.4069 ,
S5370 , 152.4686 , 54.2034 ,
S5371 , 153.3116 , 55.1296 ,
S5372 , 153.9529 , 54.5935 ,
S5373 , 154.7436 , 53.8906 ,
S5374 , 173.4538 , 63.7467 ,
S5375 , 171.8175 , 63.6326 ,
S5376 , 170.4572 , 63.8521 ,
S5377 , 168.7212 , 64.0528 ,
S5378 , 168.1013 , 64.3111 ,
S5379 , 170.6216 , 65.751 ,
S5380 , 169.3475 , 65.0328 ,
S5381 , 170.4716 , 65.1014 ,
S5382 , 173.3368 , 64.5857 ,
S5383 , 167.9767 , 40.2943 ,
S5384 , 168.5266 , 40.7949 ,
S5385 , 168.2215 , 40.5154 ,
S5386 , 167.402 , 40.0661 ,
S5387 , 168.1019 , 40.5419 ,
S5388 , 166.4351 , 40.4803 ,
S5389 , 166.6366 , 40.5758 ,
S5390 , 166.2462 , 40.5462 ,
S5391 , 166.1368 , 40.6499 ,
S5392 , 165.8328 , 41.2203 ,
S5393 , 167.0202 , 42.0976 ,
S5394 , 166.1504 , 41.6642 ,
S5395 , 166.3179 , 41.3248 ,
S5396 , 167.8015 , 42.3076 ,
S5397 , 167.4262 , 41.6992 ,
S5398 , 168.0887 , 41.6864 ,
S5399 , 168.1679 , 42.3409 ,
S5400 , 168.3978 , 41.9481 ,
S5401 , 169.5469 , 40.943 ,
S5402 , 171.1424 , 15.9129 ,
S5403 , 171.1268 , 16.0458 ,
S5404 , 171.1306 , 16.2883 ,
S5405 , 170.8755 , 16.1701 ,
S5406 , 170.732 , 16.0182 ,
S5407 , 170.2973 , 15.9021 ,
S5408 , 170.2008 , 16.8458 ,
S5409 , 170.3021 , 16.594 ,
S5410 , 170.2033 , 16.6881 ,
S5411 , 170.045 , 16.8653 ,
S5412 , 169.9298 , 17.0288 ,
S5413 , 170.1048 , 15.8291 ,
S5414 , 170.0925 , 15.9536 ,
S5415 , 170.0031 , 16.2655 ,
S5416 , 170.1725 , 16.1977 ,
S5417 , 169.7064 , 16.4691 ,
S5418 , 169.88 , 16.699 ,
S5419 , 169.7033 , 16.2811 ,
S5420 , 169.8635 , 15.9264 ,
S5421 , 169.8302 , 16.3475 ,
S5422 , 169.3205 , 16.8522 ,
